A	74	7596385	12947909	15341139	27379471	31263937	36381905	200703601	276595052	
A	75	11	12	22	25	27	32	37	41	
A	75	7619331	12806302	16645594	28737229	32316223	39283038	208493639	278077461	
A	76	11	12	22	25	27	32	37	41	
A	76	8027223	13644689	17108201	29842728	33645569	40780621	207418957	277794842	
A	77	11	12	22	25	27	32	37	41	
A	77	11279969	16880625	19966755	37559575	41320782	47698292	205684646	279086920	
A	78	11	12	22	25	27	32	37	41	
A	78	16092424	21089210	23923586	44380336	47807109	53497656	201717831	277991542	
A	79	11	12	22	25	27	32	37	41	
A	79	9671734	14338515	16975589	31469809	34495248	39615518	167269440	246082908	
A	80	11	12	22	25	27	32	37	41	
A	80	6793068	12366277	15719309	25336753	28630422	32708137	164981173	244598892	
A	81	11	12	22	25	27	32	37	41	
A	81	6363346	12079269	15325076	24090775	26779492	30509323	164050150	244528154	
A	82	11	12	22	25	27	32	37	41	
A	82	6341681	12058528	15146632	23863349	26356324	30038674	164774761	246131746	
A	83	11	12	22	25	27	32	37	41	
A	83	6397017	12143110	15155212	23873833	26244694	29887054	163153579	243593517	
A	84	11	12	22	25	27	32	37	41	
A	84	6471106	11966607	14731389	23477002	25688240	29335932	162498794	242977655	
A	85	11	12	22	25	27	32	37	41	
A	85	6837250	12477003	15270327	24471306	26697047	30393726	162834054	242799523	
A	86	11	12	22	25	27	32	37	41	
A	86	6666114	12203120	14941723	23875769	26040305	29746503	162480152	242313870	
A	87	11	12	22	25	27	32	37	41	
A	87	6560720	11873080	14627390	23487559	25695496	29506044	162866941	242427573	
A	88	11	12	22	25	27	32	37	41	
A	88	6827416	12201244	14914640	24085328	26234289	30041381	162562103	242103195	
A	89	11	12	22	25	27	32	37	41	
A	89	6835357	12163550	14861954	23982958	26144961	29966750	161852130	240807888	
A	90	11	12	22	25	27	32	37	41	
A	90	7215940	12733767	15435605	24962930	27176285	31065099	162495784	241176489	
A	91	11	12	22	25	27	32	37	41	
A	91	7151008	12407726	15140873	24594952	26807552	30726714	162669534	241680025	
A	92	11	12	22	25	27	32	37	41	
A	92	7126095	12378829	15082499	24499711	26707112	30686279	163143280	242048994	
A	93	11	12	22	25	27	32	37	41	
A	93	7137310	12468040	15174446	24600515	26830271	30842570	163186873	241753972	
A	94	11	12	22	25	27	32	37	41	
A	94	7362218	12503417	15184843	24870963	27051331	31017540	161894230	240250198	
A	95	11	12	22	25	27	32	37	41	
A	95	7230550	12474941	15176540	24660828	26898547	30936623	163089740	241298115	
A	96	11	12	22	25	27	32	37	41	
A	96	7111991	12436193	15175739	24538048	26817100	30912415	163345692	241190317	
A	97	11	12	22	25	27	32	37	41	
A	97	7308271	12605798	15386623	24947762	27242312	31422499	164066091	242013758	
A	98	11	12	22	25	27	32	37	41	
A	98	7363703	12634587	15370213	24979392	27249685	31417723	163232358	240956793	
A	99	11	12	22	25	27	32	37	41	
A	99	7413676	12844458	15625781	25237961	27542652	31749487	163129327	240078009	
A	100	11	12	22	25	27	32	37	41	
A	100	7774074	13037998	15824710	25852948	28171205	32439935	163326534	240337912	
A	101	11	12	22	25	27	32	37	41	
A	101	7605265	13177574	15998441	25783331	28149378	32495238	163682068	240055459	
A	102	11	12	22	25	27	32	37	41	
A	102	7696315	13349196	16274748	26175455	28608404	33043885	164580643	240732553	
A	103	11	12	22	25	27	32	37	41	
A	103	7707569	13456080	16404845	26267527	28693757	33170418	164648002	240476620	
A	104	8	11	12	22	25	27	32	37	41	
A	104	11659	7595168	13207400	16196944	25927807	28404363	32959143	163949791	239303095	
A	105	8	11	12	22	25	27	32	37	41	
A	105	12098	7681496	13420083	16438012	26297983	28743117	33416611	165152263	240639658	
A	106	8	11	12	22	25	27	32	37	41	
A	106	22194	7897395	13811900	16854434	26907378	29400109	34084546	165411624	240270467	
A	107	8	11	12	22	25	27	32	37	41	
A	107	22610	7866126	14024778	17232692	27220472	29790890	34590075	167049794	241918836	
A	108	8	11	12	22	25	27	32	37	41	
A	108	23993	7903765	13830488	17018522	27044729	29616308	34514301	166421147	241151579	
A	109	8	11	12	22	25	27	32	37	41	
A	109	34161	7820028	13827690	16977421	26897423	29429726	34373792	166231068	241019174	
A	110	8	11	12	22	25	27	32	37	41	
A	110	42555	8099439	14279195	17454604	27659304	30233339	35228861	166132274	240344937	
A	111	8	11	12	22	25	27	32	37	41	
A	111	43334	8050131	14240028	17462597	27565780	30152404	35191027	166314201	240307084	
A	112	8	11	12	22	25	27	32	37	41	
A	112	33298	8201436	14751841	18077333	28353825	31012496	36136445	167626159	240971896	
A	113	8	11	12	22	25	27	32	37	41	
A	113	43836	8422838	14918014	18305396	28761703	31490073	36703181	167387306	240325738	
A	114	8	11	12	22	25	27	32	37	41	
A	114	44922	8421449	14884123	18255177	28739196	31422276	36636301	167031915	239583112	
A	115	8	11	12	22	25	27	32	37	41	
A	115	55492	8289483	14811139	18228646	28509971	31215759	36472211	167801133	240271121	
A	116	8	11	12	22	25	27	32	37	41	
A	116	77678	8614302	15138788	18557434	29157726	31871655	37142231	167934825	240305883	
A	117	8	11	12	22	25	27	32	37	41	
A	117	77497	8712864	15352221	18841025	29544911	32319198	37654415	169248884	241651871	
A	118	8	11	12	22	25	27	32	37	41	
A	118	75786	8438927	15137235	18607372	29021774	31803604	37105575	168576773	240734438	
A	119	8	11	12	22	25	27	32	37	41	
A	119	79450	8329695	15007652	18494904	28892350	31741983	37056469	168935970	240788658	
A	120	8	11	12	22	25	27	32	37	41	
A	120	100275	8459193	15164746	18624091	29044639	31916561	37262940	168616262	239971668	
A	121	8	11	12	22	25	27	32	37	41	
A	121	100826	8643153	15745043	19337301	29899916	32898953	38389042	170639827	241466118	
A	122	8	11	12	22	25	27	32	37	41	
A	122	124907	8924611	16052466	19765450	30587933	33713815	39339477	171681123	242123029	
A	123	8	11	12	22	25	27	32	37	41	
A	123	136741	9122727	16160253	19828072	30744682	33857137	39475521	170429495	240278273	
A	124	8	11	12	22	25	27	32	37	41	
A	124	137025	9484241	16674667	20346026	31614533	34735556	40338401	170449143	239928544	
A	125	8	11	12	22	25	27	32	37	41	
A	125	156128	9497833	16566651	20305097	31536630	34677875	40287076	170405333	239506357	
A	126	8	11	12	22	25	27	32	37	41	
A	126	175964	9404223	16542642	20288913	31435449	34612156	40306933	171300309	239997381	
A	127	8	11	12	22	25	27	32	37	41	
A	127	207654	9442688	16804378	20649404	31867722	35058848	40864554	172468878	240701092	
A	128	8	11	12	22	25	27	32	37	41	
A	128	195742	9559181	16873444	20752585	31994474	35253405	41041709	172207730	239796115	
A	129	8	11	12	22	25	27	32	37	41	
A	129	235800	9416011	16777756	20595081	31663562	34907835	40787402	171878033	239230875	
A	130	8	11	12	22	25	27	32	37	41	
A	130	241119	9793141	17459996	21282098	32702500	35919376	41795109	172637041	239432994	
A	131	8	11	12	22	25	27	32	37	41	
A	131	311998	9779300	17369718	21356250	32653189	35972305	42100682	173799142	240144589	
A	132	8	11	12	22	25	27	32	37	41	
A	132	319336	9878263	17589006	21568176	33048991	36362602	42573540	174426616	240635609	
A	133	8	11	12	22	25	27	32	37	41	
A	133	323978	10063180	17934795	21861037	33442851	36804867	42946466	173672895	239323684	
A	134	8	11	12	22	25	27	32	37	41	
A	134	357780	10119938	17893623	21861287	33461147	36912669	42999621	173381589	238865245	
A	135	8	11	12	22	25	27	32	37	41	
A	135	351485	9975121	17927204	21934929	33393752	36970071	42973002	174249673	239411295	
A	136	8	11	12	22	25	27	32	37	41	
A	136	475182	10238638	18029759	22111459	33708868	37399713	43632428	174703677	239481886	
A	137	8	11	12	22	25	27	32	37	41	
A	137	486720	10160673	18287857	22432413	33983861	37788738	44134506	176117642	240407492	
A	138	8	11	12	22	25	27	32	37	41	
A	138	520995	10755759	18866725	23096125	35228838	39107860	45537486	176219635	239765795	
A	139	8	11	12	22	25	27	32	37	41	
A	139	619831	10835285	18983040	23194981	35188988	39181084	45685308	175915915	238938670	
A	140	8	11	12	22	25	27	32	37	41	
A	140	593221	10592925	18789088	23051955	34848452	38972935	45406898	176546550	239265176	
A	141	8	11	12	22	25	27	32	37	41	
A	141	651487	10394860	18646289	22928598	34553078	38706288	45297988	176555101	238745906	
A	142	8	11	12	22	25	27	32	37	41	
A	142	670052	10693564	19099482	23416889	35313580	39546752	46174516	177476555	239624842	
A	143	8	11	12	22	25	27	32	37	41	
A	143	638778	11121787	19686219	23937120	36184460	40434180	47042636	176913384	238333305	
A	144	8	11	12	22	25	27	32	37	41	
A	144	680519	10923966	19683346	23895730	35909245	40222254	46891595	177312990	238409418	
A	145	8	11	12	22	25	27	32	37	41	
A	145	709696	10837848	19665321	23902383	35886552	40230288	47038537	178131968	238989010	
A	146	8	11	12	22	25	27	32	37	41	
A	146	709100	11152346	20193031	24541457	36699962	41187406	48039222	178374752	238776903	
A	147	8	11	12	22	25	27	32	37	41	
A	147	715370	11113420	20399769	24755949	36897767	41513880	48480805	179892407	239930514	
A	148	8	11	12	22	25	27	32	37	41	
A	148	740487	11578120	21139652	25304594	37796946	42432272	49416174	179651747	239392429	
A	149	8	11	12	22	25	27	32	37	41	
A	149	768662	11786438	21334732	25582965	38162751	42896785	49918606	179395265	238773534	
A	150	8	11	12	22	25	27	32	37	41	
A	150	1262783	14470323	28830466	35874799	50438636	58526321	69617008	199136937	237927965	
T	0	11	12	22	25	27	32	37	41	
T	0	3038324	6036319	6036336	11375145	13834314	86579357	181406152	181406156	
T	1	11	12	22	25	27	32	37	
T	1	3765692	7837483	7837487	14226497	17473180	115884706	252571481	
T	2	11	12	22	25	27	32	37	
T	2	3706839	7537088	8078044	14282490	16674384	39250308	238709223	
T	3	11	12	22	25	27	32	37	
T	3	3875509	7541629	8609773	15157124	17108261	26817162	253225212	
T	4	11	12	22	25	27	32	37	
T	4	3114734	5890116	6724311	11955987	13353283	18239105	204000987	
T	5	11	12	22	25	27	32	37	41	
T	5	3251599	5740109	6433855	11776787	13245722	16665172	135246475	200587243	
T	6	11	12	22	25	27	32	37	41	
T	6	4022409	6780590	7571999	14220770	15920381	19368451	158402017	240187206	
T	7	11	12	22	25	27	32	37	41	
T	7	3918562	6605404	7427115	13924821	15589030	18769919	155726009	233910000	
T	8	11	12	22	25	27	32	37	41	
T	8	4692206	7383766	8229706	16009606	17816059	21087484	174857894	264186826	
T	9	11	12	22	25	27	32	37	41	
T	9	4256247	6897248	7698786	14841779	16423283	19630380	170607091	260865053	
T	10	11	12	22	25	27	32	37	41	
T	10	4235662	6780899	7528461	14540248	16018710	19013660	160914039	247191339	
T	11	11	12	22	25	27	32	37	41	
T	11	3973774	6575697	7432932	14004611	15542421	18428386	157074883	241457889	
T	12	11	12	22	25	27	32	37	41	
T	12	4010434	6705889	7619945	14240818	15797826	18535536	155822408	238853656	
T	13	11	12	22	25	27	32	37	41	
T	13	4020104	6699431	7776652	14390039	16048910	18875943	159598164	243839391	
T	14	11	12	22	25	27	32	37	41	
T	14	4243609	7046913	8205428	15158138	16877982	19704049	159737617	243798357	
T	15	11	12	22	25	27	32	37	41	
T	15	4173956	6812389	7940595	14723289	16343707	19033991	157115117	240861959	
T	16	11	12	22	25	27	32	37	41	
T	16	4108655	6674218	7750244	14353916	15848353	18428993	148684013	231308430	
T	17	11	12	22	25	27	32	37	41	
T	17	3776959	6204895	7229996	13385621	14909059	17336309	149360112	232547024	
T	18	11	12	22	25	27	32	37	41	
T	18	4318375	6967595	8097395	15083186	16788494	19386097	151019588	233362260	
T	19	11	12	22	25	27	32	37	41	
T	19	4577203	8885945	10761897	18171168	21222216	25180173	194823136	275676786	
T	20	11	12	22	25	27	32	37	41	
T	20	4321550	7049033	8246535	15096378	17131522	19502551	151307939	232685667	
T	21	11	12	22	25	27	32	37	41	
T	21	3938860	6627006	7846403	14208245	16325873	18669427	153016766	235219786	
T	22	11	12	22	25	27	32	37	41	
T	22	3959592	6636972	7823124	14215351	16284359	18500563	152024870	234787132	
T	23	11	12	22	25	27	32	37	41	
T	23	4440793	7316261	8603752	15702966	17972610	20348526	153630626	235548475	
T	24	11	12	22	25	27	32	37	41	
T	24	4497825	7461427	8760177	15937355	18247766	20665120	154216330	235627462	
T	25	11	12	22	25	27	32	37	41	
T	25	4139640	6982634	8202867	14786087	17011341	19217695	152194763	233842138	
T	26	11	12	22	25	27	32	37	41	
T	26	4902607	7920462	9252761	17066936	19462803	21912408	153093750	233424669	
T	27	11	12	22	25	27	32	37	41	
T	27	4395588	7116323	8321984	15247500	17404204	19625552	151619201	233127733	
T	28	11	12	22	25	27	32	37	41	
T	28	4766261	7682002	8922087	16344205	18499214	20728733	151862025	233620126	
T	29	11	12	22	25	27	32	37	41	
T	29	4234593	7037152	8300697	14982757	17238990	19547028	154083142	236033870	
T	30	11	12	22	25	27	32	37	41	
T	30	5214515	9005939	10720307	19551079	22499924	25706021	189763118	271784855	
T	31	11	12	22	25	27	32	37	41	
T	31	4832435	7764407	9032948	16477557	18711031	21008114	152200382	233380834	
T	32	11	12	22	25	27	32	37	41	
T	32	4530548	7352291	8600534	15596274	17814417	20127023	153552477	234814708	
T	33	11	12	22	25	27	32	37	41	
T	33	6354731	10266519	12035680	23472938	26468701	29762231	191814264	273797925	
T	34	11	12	22	25	27	32	37	41	
T	34	4696170	7552988	8807357	15967578	18216094	20498229	154311545	236435914	
T	35	11	12	22	25	27	32	37	41	
T	35	7544120	11732616	13532009	26313957	29467545	32782116	191092601	271607055	
T	36	11	12	22	25	27	32	37	41	
T	36	4851783	8129734	9558328	16799416	19337270	21903637	153754518	232767657	
T	37	11	12	22	25	27	32	37	41	
T	37	4656534	7698485	9001401	16124953	18476932	20831018	153189681	233578124	
T	38	11	12	22	25	27	32	37	41	
T	38	4871792	7852010	9150275	16431946	18749674	21061260	154551016	236645169	
T	39	11	12	22	25	27	32	37	41	
T	39	4756581	7889133	9227918	16311809	18649786	21040524	155387903	237116376	
T	40	11	12	22	25	27	32	37	41	
T	40	5200912	8654032	10159455	17767300	20419530	23126933	154746699	232925613	
T	41	11	12	22	25	27	32	37	41	
T	41	4993433	8463191	9947995	17209695	19801840	22490810	155339798	233854582	
T	42	11	12	22	25	27	32	37	41	
T	42	5221373	8757952	10273850	17835478	20486759	23213325	154839299	232484353	
T	43	11	12	22	25	27	32	37	41	
T	43	5087051	8427497	9849612	17350930	19879853	22443448	154944127	233984374	
T	44	11	12	22	25	27	32	37	41	
T	44	5706436	9410035	10992304	19438942	22142823	24951783	156277550	234354005	
T	45	11	12	22	25	27	32	37	41	
T	45	5131316	8520482	9964514	17469531	19991059	22552957	155216965	234327276	
T	46	11	12	22	25	27	32	37	41	
T	46	5918259	10720311	12741805	21730601	25235889	28826253	192406081	270366814	
T	47	11	12	22	25	27	32	37	41	
T	47	5193934	8625381	10110857	17663441	20279845	22935696	157539604	237179139	
T	48	11	12	22	25	27	32	37	41	
T	48	6262989	12003126	14367642	23294037	27355236	31596733	197278853	271801939	
T	49	11	12	22	25	27	32	37	41	
T	49	5551386	9392998	11042538	18904212	21790878	24717327	157464596	234408183	
T	50	11	12	22	25	27	32	37	41	
T	50	5827292	9514329	11081508	19500453	22253705	25130982	155658024	232702336	
T	51	11	12	22	25	27	32	37	41	
T	51	6004151	10055056	11735217	20369676	23248997	26246753	157961488	234843364	
T	52	11	12	22	25	27	32	37	41	
T	52	6348219	12126074	14541538	23349209	27540498	31903441	196572824	269943116	
T	53	11	12	22	25	27	32	37	41	
T	53	5882961	9819995	11495509	19727909	22637279	25811303	158638709	235602368	
T	54	11	12	22	25	27	32	37	41	
T	54	6272230	12083832	14474270	23378902	27488438	32086651	196787335	270774481	
T	55	11	12	22	25	27	32	37	41	
T	55	5917725	9931111	11645206	19890372	22900752	26199673	157748683	234085131	
T	56	11	12	22	25	27	32	37	41	
T	56	5535769	9349204	11014690	18891264	21791739	25094905	157683025	234521865	
T	57	11	12	22	25	27	32	37	41	
T	57	5463148	9327591	10953006	18722671	21515812	24765705	157727182	235067067	
T	58	11	12	22	25	27	32	37	41	
T	58	6959838	12364182	14634588	25408852	29276434	33661478	195093275	270811923	
T	59	11	12	22	25	27	32	37	41	
T	59	5745846	9699624	11392262	19400707	22333905	25697562	158025240	234705267	
T	60	11	12	22	25	27	32	37	41	
T	60	5821787	9758437	11414183	19474094	22313469	25612547	157581825	234610400	
T	61	11	12	22	25	27	32	37	41	
T	61	8607720	13809266	16007685	29608963	33305726	37612050	193602412	270172294	
T	62	11	12	22	25	27	32	37	41	
T	62	6410880	10651487	12455621	21208322	24257996	27827649	159037140	234785250	
T	63	11	12	22	25	27	32	37	41	
T	63	5763364	9817380	11543374	19608216	22551410	26079434	158384442	234848749	
T	64	11	12	22	25	27	32	37	41	
T	64	6342723	10668897	12450707	21101378	24071312	27630942	159328545	235957327	
T	65	11	12	22	25	27	32	37	41	
T	65	6278298	10609638	12422512	20877555	23916364	27658927	158625265	234116127	
T	66	11	12	22	25	27	32	37	41	
T	66	6184983	10405322	12247100	20618371	23681565	27552478	160056485	235463290	
T	67	11	12	22	25	27	32	37	41	
T	67	11054892	16420089	18754541	33636357	37405000	42168446	194000445	269223209	
T	68	11	12	22	25	27	32	37	41	
T	68	6173325	10803560	12768943	20916628	24130869	28056058	160551230	234718645	
T	69	11	12	22	25	27	32	37	41	
T	69	8071027	14042778	16513092	28586253	32572169	37567436	197105512	271476915	
T	70	11	12	22	25	27	32	37	41	
T	70	6569694	11161440	13117289	21885514	25040351	29273227	159491404	234125019	
T	71	11	12	22	25	27	32	37	41	
T	71	6134313	10932774	13053167	21286446	24584567	29089779	162091780	235695463	
T	72	11	12	22	25	27	32	37	41	
T	72	7868473	14189244	16834085	28212967	32393394	38012817	198473190	271138554	
T	73	11	12	22	25	27	32	37	41	
T	73	7823713	14474996	17262415	28496219	32826308	38558301	198999526	270797793	
T	74	11	12	22	25	27	32	37	41	
T	74	6641590	11594817	13778895	22435660	25872647	30336423	162251359	235253341	
T	75	11	12	22	25	27	32	37	41	
T	75	6709590	11344033	15675576	24461409	28950704	38576684	179017419	232788418	
T	76	11	12	22	25	27	32	37	41	
T	76	6579139	11248232	14359359	22892541	26103806	32569275	167587576	234185879	
T	77	11	12	22	25	27	32	37	41	
T	77	6646315	11283888	13960311	22367657	25352515	30651282	162834798	234028457	
T	78	11	12	22	25	27	32	37	41	
T	78	6729060	11102178	13643749	22065223	24853486	29688609	160838112	234181093	
T	79	11	12	22	25	27	32	37	41	
T	79	5560097	9875542	12322541	19080736	21672456	26200661	159960711	234639253	
T	80	11	12	22	25	27	32	37	41	
T	80	5964937	10507751	12985688	20565373	23137557	27522787	158267519	232553619	
T	81	11	12	22	25	27	32	37	41	
T	81	6647949	11244082	13784364	22145909	24547482	28736969	158391236	233602806	
T	82	11	12	22	25	27	32	37	41	
T	82	6978712	11725381	14283023	23036334	25399089	29505657	158262799	233417940	
T	83	11	12	22	25	27	32	37	41	
T	83	7359041	12235926	14875231	24042391	26441383	30597497	159736823	235129611	
T	84	11	12	22	25	27	32	37	41	
T	84	7515536	12497889	15200309	24497717	26901199	31094625	159774520	235076667	
T	85	11	12	22	25	27	32	37	41	
T	85	7818498	12883266	15587131	25224755	27621313	31813225	159453393	234468340	
T	86	11	12	22	25	27	32	37	41	
T	86	7565491	12749130	15529264	24895541	27287102	31486107	159507844	234334059	
T	87	11	12	22	25	27	32	37	41	
T	87	7291865	12450684	15290025	24469305	26913449	31207246	160173457	234970331	
T	88	11	12	22	25	27	32	37	41	
T	88	7359137	12658092	15488563	24732504	27136192	31439796	160327113	235144690	
T	89	11	12	22	25	27	32	37	41	
T	89	7018137	12374552	15245910	24159414	26618393	31001875	161107408	235891964	
T	90	11	12	22	25	27	32	37	41	
T	90	7054356	12517511	15377182	24299155	26780141	31140968	160115999	234344139	
T	91	11	12	22	25	27	32	37	41	
T	91	6935525	12279472	15187882	23977619	26464381	30857800	160197033	234410692	
T	92	11	12	22	25	27	32	37	41	
T	92	6920471	12386145	15293288	24078125	26557563	30987110	160629574	234729485	
T	93	11	12	22	25	27	32	37	41	
T	93	6839872	12439041	15382989	24091870	26577067	31036917	160620450	234535217	
T	94	11	12	22	25	27	32	37	41	
T	94	7118356	12608002	15572194	24578500	27083999	31596957	161413341	235724466	
T	95	11	12	22	25	27	32	37	41	
T	95	6917713	12512718	15456649	24212507	26704735	31177062	160086710	233773709	
T	96	11	12	22	25	27	32	37	41	
T	96	6863260	12517561	15501850	24208949	26754722	31315520	160550518	233601983	
T	97	11	12	22	25	27	32	37	41	
T	97	6972310	12613841	15619193	24393951	26940381	31534416	160552574	233405429	
T	98	11	12	22	25	27	32	37	41	
T	98	7050004	12707613	15708792	24555022	27096802	31737091	160669326	233591464	
T	99	11	12	22	25	27	32	37	41	
T	99	7138403	12979402	16055843	24992633	27591602	32310691	161881273	234585128	
T	100	11	12	22	25	27	32	37	41	
T	100	7304485	13022706	16098142	25205783	27800434	32541868	160978163	233552515	
T	101	11	12	22	25	27	32	37	41	
T	101	7161690	13149625	16267966	25227977	27876144	32706986	162081111	234327735	
T	102	11	12	22	25	27	32	37	41	
T	102	7209860	13185430	16358028	25349204	28032193	32910859	162195008	234074659	
T	103	11	12	22	25	27	32	37	41	
T	103	7272133	13433725	16684859	25732681	28442481	33415102	163029463	234601715	
T	104	8	11	12	22	25	27	32	37	41	
T	104	12744	7249114	13399273	16727587	25725305	28520151	33630856	163944308	235519277	
T	105	8	11	12	22	25	27	32	37	41	
T	105	12742	7196366	13357712	16655297	25571723	28292369	33422429	162314354	233051173	
T	106	8	11	12	22	25	27	32	37	41	
T	106	23113	7415208	13870037	17221172	26371016	29128407	34245284	162817787	233318008	
T	107	8	11	12	22	25	27	32	37	41	
T	107	22848	7250974	13703857	17140718	26069760	28869160	34059954	163168520	233053019	
T	108	8	11	12	22	25	27	32	37	41	
T	108	23966	7320414	13675429	17137699	26151351	28978891	34309189	163338269	233276398	
T	109	8	11	12	22	25	27	32	37	41	
T	109	35457	7310783	13732106	17167501	26177053	28996705	34409122	163648793	233633999	
T	110	8	11	12	22	25	27	32	37	41	
T	110	43238	7519521	14006331	17410808	26610047	29459666	34896617	163027380	232716643	
T	111	8	11	12	22	25	27	32	37	41	
T	111	43470	7503308	13980312	17417863	26584605	29411186	34848011	163114249	232813779	
T	112	8	11	12	22	25	27	32	37	41	
T	112	34803	7650346	14433833	17968712	27268845	30151479	35648080	164062642	232805582	
T	113	8	11	12	22	25	27	32	37	41	
T	113	43772	7916194	14639544	18240630	27774404	30753412	36413644	165048918	233751607	
T	114	8	11	12	22	25	27	32	37	41	
T	114	45189	7877250	14666485	18320725	27864129	30843250	36551850	165738115	234294797	
T	115	8	11	12	22	25	27	32	37	41	
T	115	56555	7597815	14344613	17981790	27174337	30106816	35749272	164586814	232652404	
T	116	8	11	12	22	25	27	32	37	41	
T	116	77235	7839799	14573461	18210472	27614497	30555951	36208530	164733677	232703851	
T	117	8	11	12	22	25	27	32	37	41	
T	117	77525	7907908	14697995	18358392	27802760	30758370	36416664	164896608	232509302	
T	118	8	11	12	22	25	27	32	37	41	
T	118	77223	7808128	14732870	18417332	27782443	30803958	36517490	165844122	233357983	
T	119	8	11	12	22	25	27	32	37	41	
T	119	80367	7771111	14773788	18516341	27901895	31007495	36737483	166153901	233424248	
T	120	8	11	12	22	25	27	32	37	41	
T	120	102609	7753787	14824788	18545809	27848802	30964737	36693856	165926216	232851878	
T	121	8	11	12	22	25	27	32	37	41	
T	121	102503	7839044	15185309	18998195	28369358	31545907	37333668	166226614	232127932	
T	122	8	11	12	22	25	27	32	37	41	
T	122	124466	8121286	15500764	19418353	29026503	32327774	38237192	167241191	232822490	
T	123	8	11	12	22	25	27	32	37	41	
T	123	136735	8313451	15793552	19769255	29513179	32864844	38865964	168114092	233468658	
T	124	8	11	12	22	25	27	32	37	41	
T	124	139151	8604050	16310539	20334306	30336071	33738108	39772742	168758687	234001447	
T	125	8	11	12	22	25	27	32	37	41	
T	125	156348	8493742	16015745	20044309	29913430	33308729	39298982	168253192	233227787	
T	126	8	11	12	22	25	27	32	37	41	
T	126	176988	8454737	16095690	20169293	29999680	33407472	39463837	168625570	233160136	
T	127	8	11	12	22	25	27	32	37	41	
T	127	210083	8448174	16151321	20266309	30090418	33475148	39587550	169148045	233053317	
T	128	8	11	12	22	25	27	32	37	41	
T	128	194714	8612304	16491512	20729331	30666079	34156041	40321159	170187868	233718269	
T	129	8	11	12	22	25	27	32	37	41	
T	129	237940	8574319	16585466	20788126	30651860	34170777	40476829	170951545	234402827	
T	130	8	11	12	22	25	27	32	37	41	
T	130	241480	8756746	16942623	21094537	31121059	34573552	40820530	170385578	233170424	
T	131	8	11	12	22	25	27	32	37	41	
T	131	309969	8825853	16960559	21254558	31289430	34809789	41258792	170848795	233103884	
T	132	8	11	12	22	25	27	32	37	41	
T	132	317928	8882071	17142676	21428140	31494306	35011975	41530852	171303684	233333633	
T	133	8	11	12	22	25	27	32	37	41	
T	133	326829	9030386	17518324	21817890	32011886	35608473	42139456	171904399	233680177	
T	134	8	11	12	22	25	27	32	37	41	
T	134	360985	9081338	17574802	21951702	32133979	35870003	42400969	172608866	234480403	
T	135	8	11	12	22	25	27	32	37	41	
T	135	351999	8699037	17222953	21545511	31372753	35170837	41483471	171209434	232248561	
T	136	8	11	12	22	25	27	32	37	41	
T	136	478627	8975777	17389114	21811149	31777854	35682058	42245269	171939750	232635928	
T	137	8	11	12	22	25	27	32	37	41	
T	137	486075	8890963	17528271	21959980	31870125	35852476	42468133	172413312	232439234	
T	138	8	11	12	22	25	27	32	37	41	
T	138	514934	9351947	18119298	22701532	33050344	37147003	43911027	173395739	232838645	
T	139	8	11	12	22	25	27	32	37	41	
T	139	620405	9632729	18483125	23086806	33556242	37797896	44666574	174166281	233338155	
T	140	8	11	12	22	25	27	32	37	41	
T	140	595480	9352644	18175670	22758901	32994136	37330789	44053407	173414830	232160146	
T	141	8	11	12	22	25	27	32	37	41	
T	141	650495	9201177	18083038	22709777	32777893	37131186	44028360	173963289	232302233	
T	142	8	11	12	22	25	27	32	37	41	
T	142	673143	9376024	18379127	23026761	33243518	37680648	44590597	174219316	232138413	
T	143	8	11	12	22	25	27	32	37	41	
T	143	655669	9797736	19137507	23825986	34384787	38909498	45902220	175659896	233277050	
T	144	8	11	12	22	25	27	32	37	41	
T	144	690649	9648937	19120639	23738587	34135147	38706735	45718707	175572345	232789138	
T	145	8	11	12	22	25	27	32	37	41	
T	145	719099	9349606	18808025	23370421	33493387	38027318	45073143	174509373	231177636	
T	146	8	11	12	22	25	27	32	37	41	
T	146	720875	9689758	19315229	24014354	34381514	39076440	46204398	175335292	231754130	
T	147	8	11	12	22	25	27	32	37	41	
T	147	728772	9588121	19462755	24126597	34390896	39182077	46367884	175543535	231255226	
T	148	8	11	12	22	25	27	32	37	41	
T	148	757039	9922072	20071426	24591978	35090686	39935359	47181001	176164096	231760856	
T	149	8	11	12	22	25	27	32	37	41	
T	149	775596	10031275	20295316	24910095	35449309	40431955	47756308	176827641	232117671	
T	150	8	11	12	22	25	27	32	37	41	
T	150	1350542	11649050	26936492	34187787	45777117	53617424	64226852	193200829	230207580	
G	0	11	12	22	25	27	32	37	41	
G	0	5450803	7618250	7618271	18453709	20163821	103223105	208246986	208246993	
G	1	11	12	22	25	27	32	37	
G	1	2424989	4385119	4385133	8099183	9605137	81448988	187168908	
G	2	11	12	22	25	27	32	37	
G	2	2444197	4809269	5119973	8876427	10228822	25602808	188217539	
G	3	11	12	22	25	27	32	37	
G	3	2674175	4894632	5516321	9752579	10881026	17708563	212559393	
G	4	11	12	22	25	27	32	37	
G	4	2818149	4992191	5551534	10081779	11078416	15305747	235074417	
G	5	11	12	22	25	27	32	37	41	
G	5	2744005	4655250	5165350	9412098	10363021	13369493	136164661	210602009	
G	6	11	12	22	25	27	32	37	41	
